dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
EXAM,S6,4.522785392282458,0.9900990099009901,,100,0.0,2.7581057217174156,1.0,4.522785392282458,10.238924506787134,0.32673267326732675,1304.0919426127637,460.92801930607857,0.009900990099009901,,4.683609228349966,
EXAM,S6,-1.5939651978665097,0.7524752475247525,,100,0.0,2.8871361190107265,1.0,-1.5939651978665097,10.015857353831562,1.0,396.23655067519053,195.60776875652476,0.019801980198019802,,3.56507344118342,
EXAM,S6,15.69675725813795,0.8118811881188119,,100,0.0,2.9666274763365306,1.0,15.69675725813795,11.54555803049141,0.019801980198019802,588.7981030307548,314.21959862516417,0.009900990099009901,,3.8409715905318516,
EXAM,S7,23.649733276173492,0.009900990099009901,-10.599463075892695,100,2.005606173930076,2.862512542294963,0.3069306930693069,23.649733276173492,10.83844167361185,0.009900990099009901,464.156155294864,410.8277133197501,0.04950495049504951,-10.599463075892695,6.031581426795801,0.9583333333333334
EXAM,S7,33.68185140519472,0.009900990099009901,,100,0.0,3.0555158956245916,1.0,33.68185140519472,11.593019821780937,0.009900990099009901,760.0977408130279,241.2979258728711,0.009900990099009901,,3.9967436726453216,
EXAM,S7,2.2568580824887476,0.6237623762376238,2.555708237030252,100,1.4907600553931892,2.9140464150195706,0.4158415841584158,2.2568580824887476,11.280758626341097,0.6732673267326733,299.3365959667393,217.09828790316416,0.019801980198019802,2.555708237030252,5.613043019382188,0.24731182795698925
EXAM,S8,29.97499467302714,0.009900990099009901,0.23232412820031995,100,4.917191467293632,2.9857398040140524,0.009900990099009901,29.97499467302714,10.519782600440259,0.009900990099009901,796.8534765138161,357.10530671272727,0.009900990099009901,0.23232412820031995,4.555648488448002,0.711340206185567
EXAM,S8,-4.981755015541239,1.0,,100,0.0,3.1544381063446947,1.0,-4.981755015541239,11.333302219820675,1.0,444.29442535229066,245.19673828258777,0.009900990099009901,,3.5151532473960856,
EXAM,S8,1.486454785549995,0.7920792079207921,-30.768622457109274,100,0.04844800306472506,2.7657146058376982,0.9504950495049505,1.486454785549995,9.021766905313589,0.8217821782178217,475.52797541061005,185.61666563221658,0.009900990099009901,-30.768622457109274,3.865564029373302,1.0
EXAM,S9,4.949961032381395,0.3069306930693069,-16.857388415337265,100,0.3661854717373135,2.934356146619557,0.8811881188118812,4.949961032381395,10.492590500571868,0.3564356435643564,2099.7920834817983,266.91375592380376,0.009900990099009901,-16.857388415337265,44.45751323378623,0.9574468085106383
EXAM,S9,26.371601309377183,0.009900990099009901,,100,0.0,2.9489112897356695,1.0,26.371601309377183,9.687995479352434,0.009900990099009901,465.1553259250158,297.7529748749126,0.019801980198019802,,6.327785372997021,
EXAM,S9,3.476112791601281,0.43564356435643564,-19.117675183098896,100,0.22048058591147165,3.0453922735007066,0.8811881188118812,3.476112791601281,11.512976555892607,0.46534653465346537,677.1988185052343,248.12627330090348,0.009900990099009901,-19.117675183098896,5.320353778805981,0.978021978021978
NURSE,15_1594140175,0.5626810729629028,0.9207920792079208,-10.01552216895523,100,0.16815401824769596,3.0269475079182055,0.8910891089108911,0.5626810729629028,10.704804936142342,0.9306930693069307,70.27684854238174,150.9835844371629,0.27722772277227725,-10.01552216895523,5.022275829227981,0.9891304347826086
NURSE,15_1594149654,6.2371696014396605,0.15841584158415842,2.0384643756506935,100,1.3961508851643212,3.158648178006557,0.42574257425742573,6.2371696014396605,10.991410160820623,0.1782178217821782,58.37233698052668,35.63078918192982,0.019801980198019802,2.0384643756506935,4.444106864363643,0.18085106382978725
NURSE,15_1594213322,0.5887466865350461,0.9207920792079208,0.80560278619449,100,1.4684048156195506,2.9511458607287846,0.43564356435643564,0.5887466865350461,11.046072804703728,0.8910891089108911,48.119055299974605,90.90384186412341,0.22772277227722773,0.80560278619449,5.4635682917415185,0.5730337078651685
NURSE,15_1594220239,13.170609923919443,0.009900990099009901,-1.946858165224157,100,3.172322032909568,3.0436528996287264,0.0297029702970297,13.170609923919443,9.98337789562122,0.0297029702970297,143.62393242231542,263.61939795411575,0.2871287128712871,-1.946858165224157,6.291825676642264,0.8617021276595744
