dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
NURSE,15_1594380033,0.7433098456256175,0.3465346534653465,,100,0.0,3.1694715210848523,1.0,0.7433098456256175,10.79870988731531,0.8910891089108911,-13.802398837594637,148.2770427509582,0.9306930693069307,,33.21221469220052,
NURSE,15_1595334888,0.6767408275904927,0.1188118811881188,,100,0.0,2.6576361649759876,1.0,0.6767408275904927,10.512956790752613,0.8811881188118812,-15.460235774322996,155.05904766956763,0.9405940594059405,,39.79157649251131,
NURSE,15_1595347920,1.5956071418184479,0.37623762376237624,-156.38282174324442,100,0.2629320074387417,3.0079054410251844,0.8217821782178217,1.5956071418184479,9.939632571594204,0.7227722772277227,-8.020806325300441,35.605144664517546,0.7920792079207921,-156.38282174324442,59.04783608839985,0.978021978021978
NURSE,15_1595360012,4.01806395071452,0.3564356435643564,,100,0.0,3.135241664123543,1.0,4.01806395071452,11.665494868039039,0.37623762376237624,-11.702193549352955,28.972945755597998,0.9603960396039604,,27.09894590034982,
NURSE,15_1595425036,4.706762728279159,0.1188118811881188,-588.6748308237568,100,0.06247360846885282,2.883909785356254,0.900990099009901,4.706762728279159,11.134499649243361,0.42574257425742573,-11.205282380986546,86.77896243317488,0.9504950495049505,-588.6748308237568,34.80212291602043,1.0
NURSE,15_1595433234,1.592184839714946,0.0297029702970297,,100,0.0,3.1044838825728047,1.0,1.592184839714946,11.001946394939457,0.7920792079207921,-15.47208227158012,108.56710595937871,0.9702970297029703,,21.7948427227941,
NURSE,15_1595446619,3.7151821102897884,0.1782178217821782,-39.54443162908149,100,2.094537978182472,2.82646014079171,0.297029702970297,3.7151821102897884,11.211653517972877,0.45544554455445546,-14.934433867383177,129.28741325820152,0.9306930693069307,-39.54443162908149,29.867938723660462,0.9789473684210527
NURSE,15_1595592772,6.794920076394533,0.45544554455445546,,100,0.0,2.850906371458522,1.0,6.794920076394533,11.769304316107851,0.13861386138613863,-13.422536458725403,139.49584848138193,0.9306930693069307,,27.234874869578054,
NURSE,15_1595600598,1.2059876124029643,0.26732673267326734,,100,0.0,3.511127630066659,1.0,1.2059876124029643,14.231745218163734,0.8514851485148515,-12.121280224149587,70.01818243294083,0.9702970297029703,,23.784424736620416,
NURSE,15_1595608145,0.04800053642588864,0.09900990099009901,,100,0.0,3.2231290143319913,1.0,0.04800053642588864,11.466947324434072,0.9900990099009901,-6.021495445042319,195.44243098263215,0.8514851485148515,,27.1179035705706,
NURSE,15_1595854651,4.341337859676514,0.5148514851485149,,100,0.0,3.1820995640101137,1.0,4.341337859676514,13.943583935500405,0.3564356435643564,-9.942423859096607,44.33337899041418,0.8712871287128713,,28.641293030599662,
