dataset,subject,var_exponent,var_ci_lo,var_ci_hi,var_r2,var_p_vs_pred,var_n,ac1_exponent,ac1_ci_lo,ac1_ci_hi,ac1_r2,ac1_p_vs_pred,ac1_n,kendall_tau_var,kendall_p_surrogate,n_onsets,auc_lead3,auc_lead6,auc_lead12
NURSE,15_1595947283,0.039062491298723585,-0.04806408709462948,0.10331216019191977,0.04514492132544729,0.0009995002498750624,36,-0.4240062427084528,-0.7331659167060384,-0.06688582257488868,0.1237725378953223,0.0009995002498750624,36,0.23299798792756543,0.004975124378109453,14,0.45555555555555555,0.5714285714285714,0.6805555555555556
NURSE,15_1595953571,-0.009188359292926183,-0.033938538825709276,0.016538847050392595,0.0025297759280087755,0.0009995002498750624,217,0.008166584443167087,-0.10329050905800248,0.12928621161836149,8.890875839832999e-05,0.0009995002498750624,217,0.14452261306532663,0.004975124378109453,68,0.51953125,0.5257611241217799,0.5122358175750834
NURSE,15_1596219716,,,,,,17,,,,,,17,,,7,,,
NURSE,15_1596222922,-0.0021448662662010226,-0.06395817737420316,0.03661495868652231,0.00015784960781685286,0.0009995002498750624,53,0.0014768133857523652,-0.23567280362846724,0.2720623768767396,2.5276534915117704e-06,0.00399800099950025,53,0.17374517374517376,0.009950248756218905,21,0.5073529411764706,0.4894957983193277,0.4661458333333333
NURSE,15_1596551659,-0.00496360951169383,-0.04328858377444022,0.02881577848571718,0.0003631057187668491,0.0009995002498750624,207,-0.05857251920362016,-0.1433267235742139,0.03722890282751773,0.005287172622180468,0.0009995002498750624,207,-0.07879396984924623,0.1044776119402985,58,0.502959674435812,0.525,0.49595055413469735
NURSE,15_1596648020,0.09455426529202644,-0.053963720981574474,0.18735140420414295,0.08272741858469307,0.0009995002498750624,21,-0.6009876441577946,-0.9768255654898674,-0.10476327240035366,0.19315676476109708,0.0029985007496251873,21,0.6201216141514649,0.004975124378109453,24,0.5146198830409356,0.5763888888888888,0.5982905982905983
NURSE,5C_1586886712,0.1767208549400113,0.10346680400822394,0.2546003118099908,0.07006458541786913,0.0009995002498750624,324,0.07920226735822697,-0.00983098132150497,0.1751695293597885,0.007006184130330732,0.0009995002498750624,324,-0.0850251256281407,0.46766169154228854,42,0.5422335600907029,0.5802154195011338,0.544047619047619
NURSE,5C_1587336033,-0.048113331469702814,-0.1225786481962171,0.024485194145843197,0.050111520932345825,0.0009995002498750624,34,-0.3944930196206588,-0.5892253165294997,-0.06823888797672614,0.33608518963245676,0.0009995002498750624,34,,,11,0.5,0.16666666666666666,
NURSE,5C_1587569014,-0.02705484240756667,-0.05918638617532504,0.0037327772676743207,0.007935405659159803,0.0009995002498750624,322,-0.04390191872493449,-0.13988491349770502,0.06552198887851778,0.0021067620768155933,0.0009995002498750624,322,0.13376884422110552,0.01990049751243781,79,0.49108108108108106,0.4869406392694064,0.5206619663141402
NURSE,5C_1588974475,-0.005022182583360277,-0.04961682352429561,0.03563984075279661,0.0004722656265396615,0.0009995002498750624,136,-0.04811497393131262,-0.20849938313658134,0.0664247158455362,0.003645884609365807,0.0009995002498750624,136,0.05226130653266331,0.024875621890547265,34,0.44080459770114944,0.4118773946360153,0.444683908045977
NURSE,5C_1589286789,-0.05094803342465805,-0.1996744551746841,0.13431962141899484,0.01150800349448447,0.0009995002498750624,38,-0.16268962157320804,-0.5589438025303862,0.24126635166787333,0.020475485879390187,0.0009995002498750624,38,0.14904522613065324,0.004975124378109453,47,0.50625,0.4884467265725289,0.496875
NURSE,5C_1589298448,0.049952224078469526,0.010193153103412591,0.0904164299126682,0.006402034198957161,0.0009995002498750624,639,0.3328111393524367,0.24761931910094195,0.4354763104905241,0.04563177164077656,0.0009995002498750624,639,-0.23276381909547736,0.24378109452736318,117,0.5008848133848134,0.49647771952817826,0.5207802141764406
NURSE,5C_1589803857,-0.067006951878882,-0.08931407879016505,-0.0453020766037512,0.028356306007494867,0.0009995002498750624,920,0.03929806107373294,-0.025022987477462746,0.10757160887985315,0.0014801061466548538,0.0009995002498750624,920,-0.39125628140703517,0.5422885572139303,137,0.4937628161312372,0.5096137289789359,0.5404533617424242
NURSE,5C_1589889161,0.028486360301261122,-0.0008972734546123158,0.05827897052791564,0.0028612388374345374,0.0009995002498750624,1070,-0.07649751440785009,-0.18493744960175174,0.030514189828855016,0.002186696205599795,0.0009995002498750624,1070,0.3049246231155779,0.009950248756218905,142,0.5149098112814097,0.5043791054113231,0.49366612989801395
NURSE,5C_1592926305,-0.03491034449244273,-0.05713935761852599,-0.015563389996369678,0.036871062035617304,0.0009995002498750624,321,-0.05737743127801406,-0.13599802732705468,0.03207293497808824,0.0052106455135023716,0.0009995002498750624,321,0.20984924623115578,0.004975124378109453,90,0.4974089635854342,0.5181492109038738,0.5267480409885473
NURSE,5C_1593006542,-0.018287498597335257,-0.057352565213691996,0.01843112326477582,0.006237463001254385,0.0009995002498750624,157,0.054928512180833805,-0.08031746891124955,0.19713126543051127,0.004324393281268769,0.0009995002498750624,157,0.046834170854271356,0.1044776119402985,50,0.5108641975308642,0.4930232558139535,0.46694444444444444
