dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
NURSE,7E_1603309557,147,3.0001215468690554,8.637763345061115,-2.1978109271591157,-0.959641276561889,31.25064080704701,-57.90318106923362,0.00834757625216259,0.563852936943501,0.019094363865490082,True,-5.946286601886438,3.309270724593971,0.10884353741496598,123.51260135640337,265.02520271280673,True,1.4597549866922455,0.07330689744488784,0.24489795918367346,0.21768707482993196,0.034013605442176874,0.46938775510204084,0.034013605442176874
NURSE,83_1603966680,316,,,,,,,0.0,0.1525840880770321,0.103816643855781,False,,,,-145.24678490715215,-272.4935698143043,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,8B_1594153037,85,0.31720948120853565,0.2976306916384012,-0.47870221669817237,0.21959606462006084,5.500170436198682,-15.752465824655753,0.14398339102306681,0.2914484289374687,0.029293970382021337,True,0.14312037888277512,0.17676101250864734,0.3176470588235294,15.627891568387023,49.25578313677404,True,5.259153790871492,6.303720909069936e-07,0.15294117647058825,0.12941176470588237,0.2235294117647059,0.47058823529411764,0.023529411764705882
NURSE,BG_1603681317,98,13.82398540517243,-12.208174745671633,34.529832477139436,-9.201391760846798,-42.748933092079255,614.633174507564,0.008594393381720316,1.0879332513525368,0.001,True,-14.416246577530144,16.549031967730976,0.0,145.8121779999744,309.6243559999488,True,0.7385291437294169,0.23105726871187804,0.2653061224489796,0.23469387755102042,0.0,0.5,0.0
NURSE,DF_1594296700,218,,,,,,,0.0,0.6219136819210123,0.023361283956808872,False,,,,204.84465001583703,427.68930003167407,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,E4_1587236732,62,37.241938056530216,18.377463932687863,-8.07241263693359,46.86097491315084,12.447832591520655,-58.74300081115371,0.002271564895133405,0.4676650568361869,0.14542696908795655,True,-11.16028772464181,48.06464639220129,0.03225806451612903,40.19507180682004,98.39014361364008,True,0.21210829579374363,0.41641056939777693,0.27419354838709675,0.20967741935483872,0.016129032258064516,0.5,0.0
NURSE,15_1594213322,183,-0.17782652316146433,-0.415877145136772,0.31468454261927625,-1.55738337681206,-5.116960351574876,10.007875600322642,0.014895347875339818,0.2836006394704626,0.020876632448416785,True,-2.51746277721377,-0.3310702861961156,0.00546448087431694,28.892555275282728,75.78511055056546,True,0.5876200201352352,0.27877241246886153,0.2459016393442623,0.2568306010928962,0.0,0.4972677595628415,0.0
NURSE,5C_1587297777,1072,0.015014370774588894,0.6661140262478296,0.007289912608997174,0.39656529344434716,1.0137647128211733,-0.7536856527295428,0.009120331304824422,0.07644987478032497,0.3,True,0.7645925635246481,0.14388902133552675,0.27705223880597013,-1233.9863343774005,-2449.972668754801,True,2.629912456099206,0.004331977137158356,0.10727611940298508,0.20615671641791045,0.2042910447761194,0.458955223880597,0.02332089552238806
NURSE,6B_1587653438,163,1.6313975259356202,0.776180043031415,1.335894117758291,-0.053768797386997504,2.848867565676814,-10.527910309875143,0.015082095169439693,0.2485392222383097,0.09435992091575354,True,-0.11732957117078181,1.9332626299845377,0.2147239263803681,4.338995570304759,26.677991140609517,True,2.5540236182843534,0.005806535589252915,0.06134969325153374,0.25153374233128833,0.18404907975460122,0.5030674846625767,0.0
NURSE,6D_1594831043,262,,,,,,,0.0,0.5969495658321439,0.06061048954320784,False,,,,235.68714590759117,489.37429181518235,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,7A_1587298286,455,,,,,,,0.0,0.07655177290536717,0.3,False,,,,-522.485656585958,-1026.971313171916,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,83_1604016419,1502,,,,,,,0.0,0.19707113482031627,0.14836164008802674,False,,,,-308.0832396294901,-598.1664792589802,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,94_1587209323,1212,,,,,,,0.0,0.3146281633452677,0.3,False,,,,317.978036737008,653.956073474016,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,BG_1603685056,63,,,,,,,0.0,0.5519861672504285,0.18507191361874029,False,,,,51.13178693311583,120.26357386623167,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
