dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
WESAD,S13,184,0.12129104418133634,0.43251872426812843,0.34560055833532427,-0.5454884875496928,-7.275079373495856,89.20916655270702,0.019519648708405696,0.030230911466120648,0.009820237952663265,True,1.5587531462032722,-0.15505211620698792,0.5760869565217391,-380.6311769102171,-743.2623538204342,True,7.554939840508018,1.0989464450075698e-12,0.07065217391304347,0.10326086956521739,0.4782608695652174,0.30978260869565216,0.03804347826086957
WESAD,S14,184,,,,,,,0.0,0.07755588039613387,0.3,False,,,,-208.2206998324389,-398.4413996648778,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
WESAD,S15,175,,,,,,,0.0,0.31334963102713476,0.001,False,,,,44.97949648850041,107.95899297700082,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
WESAD,S16,187,,,,,,,0.0,0.0803766725859373,0.001,False,,,,-204.98925218035475,-391.9785043607095,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
WESAD,S17,197,-0.16577247114517046,-0.7498792392896108,-1.1138758419018642,0.24672982565592042,4.180743892323107,-15.436569089305717,0.019901917825172238,0.10045545935134942,0.0053239251183576156,True,0.23517869007644368,-0.7030352828417561,0.14213197969543148,-172.30405218182383,-326.60810436364767,True,1.3938997105520516,0.08249229213251051,0.27411167512690354,0.2131979695431472,0.015228426395939087,0.43147208121827413,0.06598984771573604
EXAM,S1,779,0.4879607871941601,0.1634718652373413,-0.03601198839809164,-0.6856431149910589,2.452725244721114,-1.661568148040973,0.01390091082721022,0.0473854972935599,0.005499077400793732,True,1.557543431326742,0.20989744887945444,0.6842105263157895,-1268.5294109115443,-2519.0588218230887,True,1.5484346193643788,0.0609640225024958,0.01668806161745828,0.09884467265725289,0.04749679075738126,0.6893453145057766,0.14762516046213095
EXAM,S1,372,,,,,,,0.0,0.013821542912495138,0.001,False,,,,-1062.020255671041,-2106.040511342082,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S1,371,0.9963807817077928,0.5049159116542472,-0.16314114856310244,-0.6804119337621699,2.189345451668012,-7.329142739255279,0.01700977595615796,0.05496406655833577,0.0715121850119756,True,0.355681368458768,0.7697424378359105,0.15363881401617252,-548.3907304648621,-1078.7814609297243,True,1.9604073184458932,0.025356341372345405,0.07816711590296496,0.3045822102425876,0.10242587601078167,0.5121293800539084,0.0026954177897574125
EXAM,S10,769,,,,,,,0.0,0.05935506649143943,0.001,False,,,,-1079.254473246283,-2140.508946492566,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S10,389,,,,,,,0.0,0.013611024410037623,0.06697831153545154,False,,,,-1116.639425253303,-2215.278850506606,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S10,433,3.641441152380826,0.5093949851180697,0.9940567433250563,-2.970317755504896,10.247763808710749,-13.598986192513324,0.005028893777105304,0.06534112611354498,0.03546540869431977,True,3.4411928524165645,3.1243248300078075,0.45727482678983833,-565.5722853945102,-1113.1445707890205,True,0.19708140543757152,0.42192902467118293,0.04387990762124711,0.03233256351039261,0.13394919168591224,0.7806004618937644,0.009237875288683603
EXAM,S2,844,2.3241803415441114,0.794181106239601,-0.8516945372890776,-3.8712508176521543,16.61086277811944,-61.211715783627675,0.0009446006139741003,0.04562243930086642,0.001,True,1.1273122237139954,-1.4207229228340132,0.2950236966824645,-1406.4755818854926,-2794.951163770985,True,0.10928780485045195,0.45650022281120484,0.0509478672985782,0.4052132701421801,0.0995260663507109,0.35308056872037913,0.09123222748815166
EXAM,S2,399,-1.3512618747334864,0.9968352173093408,0.0053461527390720204,0.27258884417236007,-1.439472252068854,2.3408730339127137,0.004358896045758758,0.010526844974923805,0.3,True,-0.7757236175690067,-0.364557779476866,0.007518796992481203,-1247.6854586426093,-2477.3709172852186,True,0.5981213614898414,0.2750526233112969,0.41854636591478694,0.08270676691729323,0.0,0.49122807017543857,0.007518796992481203
EXAM,S2,462,0.443185362440602,0.2527855945458035,-0.05905098417782944,-0.49616486937690996,1.0661199438775613,-4.20761998169414,0.010513416002819518,0.04605369692887383,0.001,True,0.6359024637643854,0.21023852728547177,0.11038961038961038,-764.8030132544806,-1511.6060265089611,True,0.9877067595453338,0.16191118953655737,0.11688311688311688,0.35064935064935066,0.02813852813852814,0.4805194805194805,0.023809523809523808
