dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
EXAM,S8,26.289671505658646,0.006622516556291391,,150,0.0,2.8504775961325626,1.0,26.289671505658646,11.157936297118097,0.006622516556291391,1790.1343653454016,393.3081361830623,0.006622516556291391,,6.440938022809331,
EXAM,S8,0.20090307333822466,0.9271523178807947,,150,0.0,2.749972056016612,1.0,0.20090307333822466,9.647017936767602,0.9933774834437086,1249.0523537319887,181.21714021114403,0.006622516556291391,,4.847070834623864,
EXAM,S8,7.498996320693777,0.06622516556291391,13.58473479105272,150,1.882397276294771,3.091783929961948,0.2913907284768212,7.498996320693777,12.097054992352287,0.12582781456953643,619.5746601824446,179.26468869116746,0.006622516556291391,13.58473479105272,11.486325207290788,0.044444444444444446
EXAM,S9,0.9271793567397708,0.9867549668874173,,150,0.0,3.2833971117755025,1.0,0.9271793567397708,9.937660027855395,0.8675496688741722,253.72792538515228,290.0307007829221,0.08609271523178808,,5.689384705899146,
EXAM,S9,9.66475554245028,0.9933774834437086,0.9495245817126973,150,0.1976352209023721,2.906274522523764,0.9205298013245033,9.66475554245028,9.078360988444015,0.052980132450331126,1478.3530684903262,260.7133413473934,0.006622516556291391,0.9495245817126973,3.880710901840561,0.41379310344827586
EXAM,S9,28.31449918749284,0.006622516556291391,,150,0.0,3.0961600507952003,1.0,28.31449918749284,13.421062550121405,0.006622516556291391,225.96653441554872,298.28555049586544,0.11920529801324503,,13.059577863285229,
NURSE,15_1594140175,28.0843103370253,0.006622516556291391,20.625361117527234,150,4.021715949249419,3.2465100745577646,0.013245033112582781,28.0843103370253,12.718061964240475,0.006622516556291391,295.52240489342455,153.064009519118,0.006622516556291391,20.625361117527234,15.011173110515232,0.029197080291970802
NURSE,6B_1587569373,4.5815284166518495,0.23178807947019867,1.694790445402164,150,4.813483254102911,3.162186195575741,0.006622516556291391,4.5815284166518495,10.742599118247483,0.36423841059602646,211.60075439342745,370.26365070093624,0.1986754966887417,1.694790445402164,6.189174068856434,0.4357142857142857
NURSE,7E_1603292452,5.926082649098731,0.08609271523178808,,150,0.0,2.941805897356032,1.0,5.926082649098731,9.822425454806654,0.2185430463576159,696.3607674626637,404.92036877580574,0.006622516556291391,,19.225643865443445,
NURSE,83_1603929757,25.28959913091694,0.006622516556291391,,150,0.0,2.9143316445385428,1.0,25.28959913091694,8.742471668531538,0.006622516556291391,810.8530818599979,864.0642740058147,0.07947019867549669,,14.129487643143824,
NURSE,CE_1586788313,8.575221333784953,0.046357615894039736,1.2629681309281777,150,1.5447398671260697,2.8432338064028078,0.44370860927152317,8.575221333784953,10.070558286008133,0.11920529801324503,170.72299538920993,347.5345470985962,0.25165562913907286,1.2629681309281777,7.280587595375032,0.5467625899280576
NURSE,DF_1594231189,1.0774001860371527,0.3841059602649007,,150,0.0,2.886023342044739,1.0,1.0774001860371527,9.413801527648685,0.8145695364238411,18.766541400865663,195.23399541631431,0.6887417218543046,,15.509319613661251,
NURSE,E4_1587206108,9.56085525387499,0.3841059602649007,,150,0.0,3.251209046176948,1.0,9.56085525387499,10.946841868813536,0.09933774834437085,256.9496957068104,393.65019303877807,0.11258278145695365,,10.438511323639247,
NURSE,EG_1603463571,5.640818574077002,0.6026490066225165,,150,0.0,3.256447857549379,1.0,5.640818574077002,11.822450435036917,0.26490066225165565,70.31393393535245,852.6260314824698,0.6887417218543046,,17.620440682793365,
NURSE,F5_1594141473,28.746659831994634,0.006622516556291391,,150,0.0,2.9998629371014975,1.0,28.746659831994634,10.747189432882225,0.006622516556291391,335.7302996528547,317.4829501634338,0.052980132450331126,,6.668915365637707,
NURSE,15_1594149654,4.093932103637478,0.4503311258278146,4.6789099044767894,150,1.3333886922779072,2.952075897969794,0.48344370860927155,4.093932103637478,9.184999651366859,0.36423841059602646,78.22731879930629,31.863131126088792,0.006622516556291391,4.6789099044767894,6.773040095977909,0.1111111111111111
NURSE,5C_1586886712,33.04915308293266,0.006622516556291391,,150,0.0,2.9767483419286473,1.0,33.04915308293266,9.472826033728348,0.006622516556291391,803.281345263526,407.4190610907825,0.006622516556291391,,42.7807279431816,
NURSE,6B_1587585327,7.181646385925575,0.059602649006622516,6.153944060577702,150,0.7877286962591487,2.9745890009801976,0.8079470198675497,7.181646385925575,13.093627717913984,0.2119205298013245,-12.02513603882494,312.744371391506,0.9602649006622517,6.153944060577702,15.921772971856308,0.22297297297297297
